1,account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
1113,440106476051475,1.24978E+15,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1249777878417660,9/23/2016,"[0,1,0,0]","[0,0,0,1]",,6535,14003,825
1114,440106476051475,1249886585073456,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1249886585073456,9/23/2016,"[0,1,0,0]","[0,0,0,1]",,14024,9536,2247
1115,440106476051475,1249951931733588,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1249951931733588,9/23/2016,"[0,1,0,0]","[0,1,0,0]",,258,747,144
1116,440106476051475,1249978638397584,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1249978638397584,9/23/2016,"[0,1,0,0]","[0,1,0,0]",,40316,14677,857
1117,440106476051475,1249981928397255,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1249981928397255,9/23/2016,"[0,1,0,0]","[0,1,0,0]",,2667,7915,240
1118,440106476051475,1250009591727822,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1250009591727822,9/23/2016,"[0,1,0,0]","[0,1,0,0]",,215,1560,252
1119,440106476051475,1251852554876859,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1251852554876859,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,60,431,36
1120,440106476051475,1251854891543292,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1251854891543292,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,1441,3309,870
1121,440106476051475,1251856134876501,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1251856134876501,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,922,2567,111
1122,440106476051475,1252400874822027,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252400874822027,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,1949,4525,382
1123,440106476051475,1252425721486209,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252425721486209,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,528,1072,25
1124,440106476051475,1252426128152835,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252426128152835,9/26/2016,"[0,1,0,0]","[0,0,0,1]",,1665,2311,108
1125,440106476051475,1.25243E+15,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252426544819460,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,3559,5162,147
1126,440106476051475,1252568228138625,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252568228138625,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,,,
1127,440106476051475,1252607684801346,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252607684801346,9/26/2016,"[0,1,0,0]","[0,0,1,0]",,2403,2191,469
1128,440106476051475,1252637398131708,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252637398131708,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,11994,10501,4376
1129,440106476051475,1252638934798221,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252638934798221,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,8646,8683,1133
1130,440106476051475,1252745751454206,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252745751454206,9/26/2016,"[0,1,0,0]","[1,0,0,0]",,6769,11670,283
1131,440106476051475,1252747661454015,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252747661454015,9/26/2016,"[0,1,0,0]","[0,1,0,0]",,7278,6616,385
1132,440106476051475,1252748414787273,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252748414787273,9/26/2016,"[0,1,0,0]","[1,0,0,0]",,608,2128,972
1133,440106476051475,1252765571452224,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252765571452224,9/26/2016,"[0,1,0,0]","[0,1,0,0]",yes,1397,4185,83
1134,440106476051475,1252748814787233,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252748814787233,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,325,1245,65
1135,440106476051475,1252756021453179,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252756021453179,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,1143,1434,507
1136,440106476051475,1252759804786134,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252759804786134,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,11754,10325,863
1137,440106476051475,1.25276E+15,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1252763278119120,9/27/2016,"[0,1,0,0]","[0,0,1,0]",,367,624,80
1138,440106476051475,1253280291400752,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253280291400752,9/27/2016,"[0,1,0,0]","[0,0,1,0]",,3725,2657,180
1139,440106476051475,1.25339E+15,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253393644722750,9/27/2016,"[0,1,0,0]","[0,0,1,0]",,312,704,77
1140,440106476051475,1253422501386531,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253422501386531,9/27/2016,"[0,1,0,0]","[0,0,0,1]",yes,591,1048,65
1141,440106476051475,1253422688053179,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253422688053179,9/27/2016,"[0,1,0,0]","[0,1,0,0]",yes,908,2807,154
1142,440106476051475,1.25348E+15,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253478711380910,9/27/2016,"[0,1,0,0]","[0,0,0,1]",,267,1304,114
1143,440106476051475,1253505041378277,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253505041378277,9/27/2016,"[0,1,0,0]","[0,0,0,1]",yes,202,516,88
1144,440106476051475,1.25357E+15,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253571211371660,9/27/2016,"[0,1,0,0]","[0,0,1,0]",,732,1130,235
1145,440106476051475,1253626604699454,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253626604699454,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,611,1324,86
1146,440106476051475,1253646368030811,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253646368030811,9/27/2016,"[0,1,0,0]","[0,0,0,1]",yes,3616,8807,338
1147,440106476051475,1253659874696127,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253659874696127,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,209,556,435
1148,440106476051475,1253661748029273,"[0,0,1]","[0,0,0,0,1,0,0,0,0]",https://www.facebook.com/FreedomDailyNews/posts/1253661748029273,9/27/2016,"[0,1,0,0]","[0,1,0,0]",,329,1203,431
1149,346937065399354,1.24498E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1244975748928810,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,9144,13983,1052
1150,346937065399354,1245155205577531,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245155205577531,9/19/2016,"[0,0,1,0]","[0,1,0,0]",,26696,33959,1762
1151,346937065399354,1245466285546423,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245466285546423,9/19/2016,"[1,0,0,0]","[1,0,0,0]",,121577,54024,9549
1152,346937065399354,1.24558E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245576782202040,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,447,3077,293
1153,346937065399354,1245619572197761,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245619572197761,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,17330,18248,2527
1154,346937065399354,1245652818861103,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245652818861103,9/19/2016,"[0,0,1,0]","[0,1,0,0]",,7122,10154,441
1155,346937065399354,1245663435526708,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245663435526708,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,14207,33399,1192
1156,346937065399354,1245683785524673,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245683785524673,9/19/2016,"[0,0,1,0]","[1,0,0,0]",,32189,42085,2302
1157,346937065399354,1245696502190068,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245696502190068,9/19/2016,"[0,0,1,0]","[1,0,0,0]",,12984,19513,3204
1158,346937065399354,1245723568854028,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245723568854028,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,2007,8342,720
1159,346937065399354,1245754342184284,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245754342184284,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,5207,10719,3695
1160,346937065399354,1245766898849695,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245766898849695,9/19/2016,"[0,1,0,0]","[0,0,1,0]",,33482,19552,1741
1161,346937065399354,1245799002179818,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245799002179818,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,3812,11005,523
1162,346937065399354,1245835812176137,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245835812176137,9/19/2016,"[1,0,0,0]","[0,1,0,0]",,63291,30011,13510
1163,346937065399354,1245838695509182,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245838695509182,9/19/2016,"[1,0,0,0]","[0,1,0,0]",,,30011,13510
1164,346937065399354,1245867855506266,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245867855506266,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,2460,4723,825
1165,346937065399354,1245884872171231,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245884872171231,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,7338,13357,561
1166,346937065399354,1245894178836967,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245894178836967,9/19/2016,"[0,0,1,0]","[0,0,1,0]",,46108,31113,2988
1167,346937065399354,1245903222169396,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245903222169396,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,3910,6502,1339
1168,346937065399354,1246006625492389,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246006625492389,9/19/2016,"[1,0,0,0]","[0,1,0,0]",,10093,6617,1084
1169,346937065399354,1245781955514856,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245781955514856,9/20/2016,"[0,0,1,0]","[0,1,0,0]",,46081,55197,3296
1170,346937065399354,1245902942169424,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245902942169424,9/20/2016,"[0,0,1,0]","[0,1,0,0]",,12646,27507,1352
1171,346937065399354,1245904742169244,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245904742169244,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,18396,95902,3754
1172,346937065399354,1.24591E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1245912415501810,9/20/2016,"[0,0,1,0]","[0,1,0,0]",,31723,25045,1514
1173,346937065399354,1246059202153798,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246059202153798,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,21884,17028,4888
1174,346937065399354,1246082085484843,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246082085484843,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,1204,3585,530
1175,346937065399354,1246088545484197,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246088545484197,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,10654,13342,1807
1176,346937065399354,1246101198816265,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246101198816265,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,3813,12549,1461
1177,346937065399354,1246126732147045,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246126732147045,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,16922,47802,1880
1178,346937065399354,1246148605478191,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246148605478191,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,1,15305,322
1179,346937065399354,1246535718772813,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246535718772813,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,8188,14892,661
1180,346937065399354,1246555162104202,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246555162104202,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,3151,12665,1998
1181,346937065399354,1246599022099816,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246599022099816,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,16599,22532,2444
1182,346937065399354,1246603892099329,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246603892099329,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,10931,22315,1055
1183,346937065399354,1246629568763428,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246629568763428,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,2761,8235,401
1184,346937065399354,1246643122095406,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246643122095406,9/20/2016,"[0,0,1,0]","[0,1,0,0]",,31014,39723,1729
1185,346937065399354,1246648265428225,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246648265428225,9/20/2016,"[0,0,1,0]","[0,1,0,0]",,41515,67257,1264
1186,346937065399354,1246661678760217,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246661678760217,9/20/2016,"[1,0,0,0]","[0,1,0,0]",,27749,39224,1809
1187,346937065399354,1246675775425474,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246675775425474,9/20/2016,"[1,0,0,0]","[0,0,1,0]",,347294,293333,32419
1188,346937065399354,1.24672E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246718015421250,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,8261,32737,2821
1189,346937065399354,1246725472087171,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246725472087171,9/20/2016,"[0,0,1,0]","[0,1,0,0]",,15848,41328,1377
1190,346937065399354,1.24673E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246732282086490,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,10477,11281,673
1191,346937065399354,1246739995419052,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246739995419052,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,13073,26222,1395
1192,346937065399354,1246757028750682,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246757028750682,9/20/2016,"[0,0,1,0]","[0,1,0,0]",,4176,11674,530
1193,346937065399354,1246796208746764,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246796208746764,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,13850,33796,876
1194,346937065399354,1246856372074081,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246856372074081,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,14910,42850,1685
1195,346937065399354,1246907302068988,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246907302068988,9/20/2016,"[1,0,0,0]","[1,0,0,0]",,5,22551,917
1196,346937065399354,1247033108723074,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247033108723074,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,17046,22454,1405
1197,346937065399354,1247047185388333,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247047185388333,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,3258,6824,1025
1198,346937065399354,1247104542049264,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247104542049264,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,3853,9058,751
1199,346937065399354,1246793508747034,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1246793508747034,9/21/2016,"[0,0,1,0]","[0,1,0,0]",,21621,34445,2166
1200,346937065399354,1247448632014855,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247448632014855,9/21/2016,"[1,0,0,0]","[1,0,0,0]",,1088995,456458,159047
1201,346937065399354,1247555975337454,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247555975337454,9/21/2016,"[1,0,0,0]","[0,1,0,0]",,25546,17971,2173
1202,346937065399354,1.24757E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247571215335930,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,3951,7111,1621
1203,346937065399354,1247579028668482,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247579028668482,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,6914,22360,1058
1204,346937065399354,1247582008668184,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247582008668184,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,1,24487,655
1205,346937065399354,1.2476E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247597115333340,9/21/2016,"[1,0,0,0]","[1,0,0,0]",,36725,79872,2777
1206,346937065399354,1247598098666575,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247598098666575,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,3702,10348,2011
1207,346937065399354,1247672321992486,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247672321992486,9/21/2016,"[1,0,0,0]","[1,0,0,0]",,179960,109754,12919
1208,346937065399354,1247701661989552,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247701661989552,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,32013,52975,1910
1209,346937065399354,1247725991987119,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247725991987119,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,,17610,545
1210,346937065399354,1247756578650727,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247756578650727,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,36493,49186,2478
1211,346937065399354,1247777691981949,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247777691981949,9/21/2016,"[1,0,0,0]","[0,0,1,0]",,119516,54316,6523
1212,346937065399354,1247814001978318,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247814001978318,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,1086,2862,117
1213,346937065399354,1247818778644507,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247818778644507,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,15352,22424,1092
1214,346937065399354,1247825678643817,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247825678643817,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,9560,12587,1850
1215,346937065399354,1247839045309147,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247839045309147,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,2527,5184,608
1216,346937065399354,1247875138638871,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247875138638871,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,10456,36030,1205
1217,346937065399354,1247926135300438,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247926135300438,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,297,1374,390
1218,346937065399354,1247936978632687,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247936978632687,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,7987,20107,1496
1219,346937065399354,1247976241962094,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1247976241962094,9/22/2016,"[0,0,1,0]","[0,0,0,1]",,1,17525,441
1220,346937065399354,1248417465251305,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248417465251305,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,5641,16020,1577
1221,346937065399354,1248454695247582,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248454695247582,9/22/2016,"[0,0,1,0]","[1,0,0,0]",,27049,47469,1594
1222,346937065399354,1248457978580587,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248457978580587,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,6867,14239,6245
1223,346937065399354,1248555601904158,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248555601904158,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,11036,19289,2073
1224,346937065399354,1248598775233174,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248598775233174,9/22/2016,"[0,0,1,0]","[1,0,0,0]",,,24748,1071
1225,346937065399354,1248606598565725,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248606598565725,9/22/2016,"[0,1,0,0]","[0,0,0,1]",,2343,5113,314
1226,346937065399354,1.24863E+15,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248628181896900,9/22/2016,"[1,0,0,0]","[0,1,0,0]",,18741,32752,1215
1227,346937065399354,1248635905229461,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248635905229461,9/22/2016,"[1,0,0,0]","[0,1,0,0]",,17773,13383,816
1228,346937065399354,1248672898559095,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248672898559095,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,1593,8828,1702
1229,346937065399354,1248714078554977,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248714078554977,9/22/2016,"[1,0,0,0]","[0,0,1,0]",,874,1584,625
1230,346937065399354,1248746841885034,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248746841885034,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,5217,18535,859
1231,346937065399354,1248758405217211,"[1,0,0]","[0,0,0,0,0,1,0,0,0]",https://www.facebook.com/OccupyDemocrats/posts/1248758405217211,9/22/2016,"[1,0,0,0]","[0,0,1,0]",,9854,18236,578
